period,classification,city,regime,variable,n,mean,median,q25,q75,minimum,maximum,sd
2019_2024,regime_factorial,Phoenix,compound,relative_humidity_2m_mean,49,22.7704081632653,22.916666666666668,16.958333333333332,27.666666666666668,7.416666666666667,38.04166666666666,7.571811504492277
2019_2024,regime_factorial,Phoenix,compound,precipitation_sum,49,0.12653061224489795,0.0,0.0,0.0,0.0,1.8,0.352831115292242
2019_2024,regime_factorial,Phoenix,compound,shortwave_radiation_sum,49,26.8776,27.1044,25.1028,28.404,19.5264,32.5116,2.778052807273469
2019_2024,regime_factorial,Phoenix,compound,wind_direction_10m_dominant,49,203.29970640064795,232.13707595406356,123.8461818714303,264.13456944581054,23.82101838423922,353.6760491385168,90.3003190292352
2019_2024,regime_factorial,Phoenix,compound,pure_wind_run_days,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019_2024,regime_factorial,Phoenix,compound,low_wind_run_days,49,1.9591836734693877,2.0,1.0,2.0,1.0,8.0,1.4282737785153647
2019_2024,regime_factorial,Phoenix,heat_only,no2_ppb,241,11.470134405394191,11.18712125,8.538409,13.877626750000001,4.125000200000001,23.91625,3.8627224468974726
2019_2024,regime_factorial,Phoenix,heat_only,n_available_sites,241,4.580912863070539,5.0,4.0,5.0,4.0,5.0,0.49443654450514213
2019_2024,regime_factorial,Phoenix,heat_only,temperature_2m_max,241,43.80082987551867,43.6,42.8,44.6,41.9,47.7,1.302081401105067
2019_2024,regime_factorial,Phoenix,heat_only,wind_speed_10m_mean,241,9.12551867219917,8.987499999999999,7.708333333333333,10.15,6.745833333333334,15.908333333333331,1.7092566158808056
2019_2024,regime_factorial,Phoenix,heat_only,relative_humidity_2m_mean,241,21.098029045643152,20.75,15.666666666666666,26.291666666666668,7.291666666666667,47.208333333333336,6.82080757305833
2019_2024,regime_factorial,Phoenix,heat_only,precipitation_sum,241,0.12489626556016598,0.0,0.0,0.0,0.0,3.9,0.4136757103831404
2019_2024,regime_factorial,Phoenix,heat_only,shortwave_radiation_sum,241,27.408234024896267,27.6408,25.416,29.4948,18.7164,31.7592,2.6218463065183952
2019_2024,regime_factorial,Phoenix,heat_only,wind_direction_10m_dominant,241,220.22711874378717,243.4637350905036,205.4346382974088,259.53407395312456,23.61542909554964,359.53061595585336,67.1438636922528
2019_2024,regime_factorial,Phoenix,heat_only,pure_wind_run_days,241,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019_2024,regime_factorial,Phoenix,heat_only,low_wind_run_days,241,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019_2024,regime_factorial,Phoenix,neither,no2_ppb,666,12.82410808546046,11.769761899999999,9.341391999999999,15.5821649125,1.9791668000000002,29.3183332,5.082517206878319
2019_2024,regime_factorial,Phoenix,neither,n_available_sites,666,4.648648648648648,5.0,4.0,5.0,3.0,5.0,0.5112034802024567
2019_2024,regime_factorial,Phoenix,neither,temperature_2m_max,666,35.212312312312314,36.4,32.1,39.4,16.9,41.8,5.026231796658697
2019_2024,regime_factorial,Phoenix,neither,wind_speed_10m_mean,666,9.467517517517518,8.76875,7.6343749999999995,10.591666666666669,6.733333333333333,25.516666666666666,2.4466777245371203
2019_2024,regime_factorial,Phoenix,neither,relative_humidity_2m_mean,666,23.89527027027027,20.229166666666668,15.083333333333334,30.135416666666668,6.708333333333333,80.66666666666667,11.891303210700487
2019_2024,regime_factorial,Phoenix,neither,precipitation_sum,666,0.43018018018018017,0.0,0.0,0.0,0.0,39.0,2.4143005582427794
2019_2024,regime_factorial,Phoenix,neither,shortwave_radiation_sum,666,25.753151351351352,26.576999999999998,22.0869,30.1338,4.2408,32.7348,4.855755678266073
2019_2024,regime_factorial,Phoenix,neither,wind_direction_10m_dominant,666,198.58010638106572,222.0379799276587,167.85448440119808,245.8815793117532,0.6147167222855885,359.6096799623696,78.79283177978812
2019_2024,regime_factorial,Phoenix,neither,pure_wind_run_days,666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019_2024,regime_factorial,Phoenix,neither,low_wind_run_days,666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019_2024,regime_factorial,Phoenix,wind_only,no2_ppb,328,16.563789813211383,16.324129,11.79223725,20.5066667,5.3241668,32.536905000000004,5.714569297071178
2019_2024,regime_factorial,Phoenix,wind_only,n_available_sites,328,4.774390243902439,5.0,5.0,5.0,3.0,5.0,0.4669665202517478
2019_2024,regime_factorial,Phoenix,wind_only,temperature_2m_max,328,34.80762195121952,35.4,31.575000000000003,38.925,16.4,41.8,4.726763847312752
2019_2024,regime_factorial,Phoenix,wind_only,wind_speed_10m_mean,328,5.7290015243902435,5.841666666666666,5.290625,6.292708333333334,3.5416666666666665,6.729166666666667,0.6960354030346844
2019_2024,regime_factorial,Phoenix,wind_only,relative_humidity_2m_mean,328,32.0282012195122,28.354166666666664,18.65625,40.15625,6.375,84.91666666666667,16.671070350933118
2019_2024,regime_factorial,Phoenix,wind_only,precipitation_sum,328,0.7125,0.0,0.0,0.0,0.0,30.000000000000004,3.2433034986103078
2019_2024,regime_factorial,Phoenix,wind_only,shortwave_radiation_sum,328,23.51912926829268,23.410800000000002,19.4787,27.4005,6.588,32.9004,4.927865910530468
2019_2024,regime_factorial,Phoenix,wind_only,wind_direction_10m_dominant,328,169.1416509563361,174.88202224616413,70.4384910142408,255.7946265211618,0.6952748352678513,359.57302239090154,103.08600943095983
2019_2024,regime_factorial,Phoenix,wind_only,pure_wind_run_days,328,3.152439024390244,2.0,1.0,5.0,1.0,8.0,2.198399507328939
2019_2024,regime_factorial,Phoenix,wind_only,low_wind_run_days,328,3.2408536585365852,2.0,2.0,5.0,1.0,8.0,2.229886354241088
2019_2024,regime_factorial,San Diego,compound,no2_ppb,110,9.208538645984849,8.048915000000001,6.7075215,10.9565754875,4.0242965,19.34431825,3.5724318013477525
2019_2024,regime_factorial,San Diego,compound,n_available_sites,110,4.009090909090909,4.0,4.0,4.0,2.0,5.0,0.5157243866988095
2019_2024,regime_factorial,San Diego,compound,temperature_2m_max,110,31.64272727272727,31.0,30.2,32.45,29.7,39.3,1.8677592467543909
2019_2024,regime_factorial,San Diego,compound,wind_speed_10m_mean,110,6.031742424242423,6.091666666666667,5.776041666666667,6.372916666666667,4.9125000000000005,6.658333333333334,0.4452050081759822
2019_2024,regime_factorial,San Diego,compound,relative_humidity_2m_mean,110,59.26212121212121,61.29166666666667,54.67708333333333,66.15625,31.041666666666668,79.25,9.256187053648222
2019_2024,regime_factorial,San Diego,compound,precipitation_sum,110,0.10636363636363635,0.0,0.0,0.0,0.0,10.4,0.9930286610170596
2019_2024,regime_factorial,San Diego,compound,shortwave_radiation_sum,110,24.39307636363636,24.3036,21.7134,27.2601,16.5204,31.6512,3.633867491737913
2019_2024,regime_factorial,San Diego,compound,wind_direction_10m_dominant,110,273.4413604833749,278.62750719456494,259.11684066443615,293.76047469726757,23.85654500732841,336.6127641159213,37.56770675904267
2019_2024,regime_factorial,San Diego,compound,pure_wind_run_days,110,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019_2024,regime_factorial,San Diego,compound,low_wind_run_days,110,5.0181818181818185,4.0,2.0,8.0,1.0,19.0,4.079444597432302
2019_2024,regime_factorial,San Diego,heat_only,no2_ppb,140,8.839248013214286,7.373505,5.872751,11.2385689375,2.756277,23.304274749999998,4.176232552254289
2019_2024,regime_factorial,San Diego,heat_only,n_available_sites,140,3.992857142857143,4.0,4.0,4.0,2.0,5.0,0.4871947090034811
2019_2024,regime_factorial,San Diego,heat_only,temperature_2m_max,140,31.689285714285713,30.9,30.3,32.5,29.7,39.8,1.9483878755174788
2019_2024,regime_factorial,San Diego,heat_only,wind_speed_10m_mean,140,8.007500000000002,7.733333333333333,7.141666666666667,8.617708333333333,6.6875,12.379166666666668,1.081162531751794
2019_2024,regime_factorial,San Diego,heat_only,relative_humidity_2m_mean,140,55.79940476190475,59.08333333333333,52.895833333333336,65.85416666666666,14.416666666666666,76.41666666666667,13.550548724913694
2019_2024,regime_factorial,San Diego,heat_only,precipitation_sum,140,0.16714285714285712,0.0,0.0,0.0,0.0,16.9,1.46008981970401
2019_2024,regime_factorial,San Diego,heat_only,shortwave_radiation_sum,140,25.007991428571422,25.4466,23.2758,27.814500000000002,4.0608,32.1408,4.073062373737684
2019_2024,regime_factorial,San Diego,heat_only,wind_direction_10m_dominant,140,264.6916726049648,293.0691788199136,274.75429938344973,304.9544708567302,12.783232274910114,356.8247482155072,79.78919022973157
2019_2024,regime_factorial,San Diego,heat_only,pure_wind_run_days,140,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019_2024,regime_factorial,San Diego,heat_only,low_wind_run_days,140,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019_2024,regime_factorial,San Diego,neither,no2_ppb,735,4.489758805941043,3.9282684000000003,3.0533549166666667,5.2332901000000005,1.0613635000000001,20.418528000000002,2.4043055907687774
2019_2024,regime_factorial,San Diego,neither,n_available_sites,735,3.896598639455782,4.0,4.0,4.0,2.0,5.0,0.6479284707958906
2019_2024,regime_factorial,San Diego,neither,temperature_2m_max,735,23.91265306122449,24.3,21.4,26.7,14.3,29.6,3.3920712822446952
2019_2024,regime_factorial,San Diego,neither,wind_speed_10m_mean,735,8.40956349206349,7.837499999999999,7.26875,8.904166666666667,6.6625000000000005,20.383333333333333,1.8297946566743233
2019_2024,regime_factorial,San Diego,neither,relative_humidity_2m_mean,735,70.60651927437641,71.625,67.8125,75.1875,14.625,90.125,8.033450641253957
2019_2024,regime_factorial,San Diego,neither,precipitation_sum,735,0.4095238095238095,0.0,0.0,0.0,0.0,30.700000000000003,2.122814097180869
2019_2024,regime_factorial,San Diego,neither,shortwave_radiation_sum,735,24.940334693877553,26.6976,22.318199999999997,28.9692,3.4236,32.184,5.352346573343218
2019_2024,regime_factorial,San Diego,neither,wind_direction_10m_dominant,735,264.09791204074025,272.2669965911727,245.6764034371909,286.9950449525403,17.108467535297013,350.75922607072647,37.75746681724046
2019_2024,regime_factorial,San Diego,neither,pure_wind_run_days,735,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019_2024,regime_factorial,San Diego,neither,low_wind_run_days,735,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019_2024,regime_factorial,San Diego,wind_only,no2_ppb,299,6.44722281231884,5.50532125,4.342221225,7.3812987,2.20303025,19.267045500000002,3.141176907123388
2019_2024,regime_factorial,San Diego,wind_only,n_available_sites,299,3.9899665551839463,4.0,4.0,4.0,1.0,5.0,0.711765692880919
2019_2024,regime_factorial,San Diego,wind_only,temperature_2m_max,299,25.464882943143813,25.8,23.5,27.7,17.3,29.6,2.745564617732449
2019_2024,regime_factorial,San Diego,wind_only,wind_speed_10m_mean,299,5.969760312151617,6.1125,5.620833333333334,6.433333333333334,3.633333333333333,6.654166666666666,0.5800442172457462
2019_2024,regime_factorial,San Diego,wind_only,relative_humidity_2m_mean,299,69.54264214046823,70.75,65.20833333333333,74.91666666666667,22.58333333333333,84.58333333333333,8.389193662526548
2019_2024,regime_factorial,San Diego,wind_only,precipitation_sum,299,0.052173913043478265,0.0,0.0,0.0,0.0,4.0,0.311664114052818
2019_2024,regime_factorial,San Diego,wind_only,shortwave_radiation_sum,299,24.082133779264215,25.0416,19.8414,28.407600000000002,9.1908,31.6728,4.997149481927433
2019_2024,regime_factorial,San Diego,wind_only,wind_direction_10m_dominant,299,259.0113661734502,261.0244607079392,246.50573210195392,278.2581432963802,6.720859921649669,358.92407306514616,39.456615855743074
2019_2024,regime_factorial,San Diego,wind_only,pure_wind_run_days,299,2.8862876254180603,2.0,1.0,3.0,1.0,9.0,1.9696810794080093
2019_2024,regime_factorial,San Diego,wind_only,low_wind_run_days,299,4.498327759197324,3.0,2.0,6.0,1.0,19.0,4.268170459742848
2019_2024,regime_factorial,Seattle,compound,no2_ppb,104,16.007052615384616,15.034227000000001,11.295405250000002,19.062363875,3.966667,47.7725545,6.800386883897984
2019_2024,regime_factorial,Seattle,compound,n_available_sites,104,1.9134615384615385,2.0,2.0,2.0,1.0,2.0,0.2825190748118817
2019_2024,regime_factorial,Seattle,compound,temperature_2m_max,104,26.469230769230766,26.0,24.8,27.325,24.0,33.6,2.1511828727594895
2019_2024,regime_factorial,Seattle,compound,wind_speed_10m_mean,104,4.934214743589743,5.112500000000001,4.486458333333333,5.482291666666667,3.1875,5.8500000000000005,0.695921300632277
2019_2024,regime_factorial,Seattle,compound,relative_humidity_2m_mean,104,68.34775641025642,68.79166666666666,64.83333333333333,72.0625,52.79166666666666,81.29166666666667,5.70124009849542
2019_2024,regime_factorial,Seattle,compound,precipitation_sum,104,0.07307692307692307,0.0,0.0,0.0,0.0,2.0,0.3056842616357601
2019_2024,regime_factorial,Seattle,compound,shortwave_radiation_sum,104,24.578203846153848,24.9912,22.0878,28.0008,11.7396,30.4056,4.209509419193206
2019_2024,regime_factorial,Seattle,compound,wind_direction_10m_dominant,104,191.5873327340834,230.91116072903736,20.265381597813693,310.1442151256786,0.1595156257772143,358.07798552973577,131.91831276047648
2019_2024,regime_factorial,Seattle,compound,pure_wind_run_days,104,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019_2024,regime_factorial,Seattle,compound,low_wind_run_days,104,2.6923076923076925,2.0,1.0,3.25,1.0,9.0,2.2472288137391523
2019_2024,regime_factorial,Seattle,heat_only,no2_ppb,179,13.386141891061452,12.380163,9.233498,16.768252000000004,3.020833,37.4586955,5.364306772277163
2019_2024,regime_factorial,Seattle,heat_only,n_available_sites,179,1.8491620111731844,2.0,2.0,2.0,1.0,2.0,0.3588947946194277
2019_2024,regime_factorial,Seattle,heat_only,temperature_2m_max,179,26.782681564245813,26.2,25.0,28.1,24.0,38.4,2.3174670316905956
2019_2024,regime_factorial,Seattle,heat_only,wind_speed_10m_mean,179,7.826769087523277,7.454166666666667,6.6000000000000005,8.554166666666667,5.870833333333334,13.841666666666669,1.588318639002136
2019_2024,regime_factorial,Seattle,heat_only,relative_humidity_2m_mean,179,66.41340782122904,66.54166666666667,62.08333333333333,71.64583333333334,32.291666666666664,80.25,6.890700283727571
2019_2024,regime_factorial,Seattle,heat_only,precipitation_sum,179,0.1340782122905028,0.0,0.0,0.0,0.0,4.4,0.5821411606536023
2019_2024,regime_factorial,Seattle,heat_only,shortwave_radiation_sum,179,25.174478212290502,26.2188,22.483800000000002,28.539,11.2176,30.9888,4.305497341161337
2019_2024,regime_factorial,Seattle,heat_only,wind_direction_10m_dominant,179,110.85429548556185,30.92397457721271,12.364234208873006,216.27194592813242,1.977146929901193,358.1192588411344,111.78993556158655
2019_2024,regime_factorial,Seattle,heat_only,pure_wind_run_days,179,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019_2024,regime_factorial,Seattle,heat_only,low_wind_run_days,179,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019_2024,regime_factorial,Seattle,neither,no2_ppb,735,10.00413816802721,9.517909,7.447826,11.97087875,1.8043480000000005,26.626630499999997,3.5692762361947756
2019_2024,regime_factorial,Seattle,neither,n_available_sites,735,1.9142857142857144,2.0,2.0,2.0,1.0,2.0,0.28013231595340243
2019_2024,regime_factorial,Seattle,neither,temperature_2m_max,735,17.129387755102044,17.1,14.2,20.1,6.4,23.9,3.897065413160878
2019_2024,regime_factorial,Seattle,neither,wind_speed_10m_mean,735,9.726910430839004,8.8125,7.15625,11.556250000000002,5.858333333333333,26.9375,3.3333139846890822
2019_2024,regime_factorial,Seattle,neither,relative_humidity_2m_mean,735,76.00277777777778,75.875,70.29166666666667,81.66666666666667,42.083333333333336,95.58333333333331,8.086368858328678
2019_2024,regime_factorial,Seattle,neither,precipitation_sum,735,3.486530612244898,0.8,0.0,5.05,0.0,47.0,5.614225879395934
2019_2024,regime_factorial,Seattle,neither,shortwave_radiation_sum,735,14.4688506122449,14.1696,9.0306,19.2618,0.8244,31.2408,6.944894740621116
2019_2024,regime_factorial,Seattle,neither,wind_direction_10m_dominant,735,164.32871944630563,196.67542583717596,158.13463405742675,209.68606795356789,0.7335908984126065,359.9176054097518,84.03337483265518
2019_2024,regime_factorial,Seattle,neither,pure_wind_run_days,735,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019_2024,regime_factorial,Seattle,neither,low_wind_run_days,735,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019_2024,regime_factorial,Seattle,wind_only,no2_ppb,264,13.849542615530302,13.02450175,9.69116825,16.96639475,4.5354165,33.5057065,5.320752099386619
2019_2024,regime_factorial,Seattle,wind_only,n_available_sites,264,1.9356060606060606,2.0,2.0,2.0,1.0,2.0,0.24591957501910672
2019_2024,regime_factorial,Seattle,wind_only,temperature_2m_max,264,18.724999999999998,19.3,16.5,21.725,7.5,23.9,3.6679347386708354
2019_2024,regime_factorial,Seattle,wind_only,wind_speed_10m_mean,264,4.737168560606062,4.858333333333333,4.208333333333334,5.413541666666667,2.2625,5.8375,0.8099546726278273
2019_2024,regime_factorial,Seattle,wind_only,relative_humidity_2m_mean,264,75.86663510101009,75.875,71.04166666666667,81.27083333333333,54.16666666666666,93.45833333333331,7.5570357859510455
2019_2024,regime_factorial,Seattle,wind_only,precipitation_sum,264,1.1314393939393939,0.0,0.0,0.925,0.0,28.6,3.056134548173734
2019_2024,regime_factorial,Seattle,wind_only,shortwave_radiation_sum,264,15.796063636363636,15.3018,10.9998,19.9386,2.5272,30.528,6.155196877587798
2019_2024,regime_factorial,Seattle,wind_only,wind_direction_10m_dominant,264,184.24746262639206,198.8711386342652,75.68542661129223,253.9647618710672,0.9686860560587526,359.98426213988205,112.67007858144835
2019_2024,regime_factorial,Seattle,wind_only,pure_wind_run_days,264,2.090909090909091,2.0,1.0,3.0,1.0,5.0,1.2143285581824308
2019_2024,regime_factorial,Seattle,wind_only,low_wind_run_days,264,2.3257575757575757,2.0,1.0,3.0,1.0,9.0,1.4798839340020198
2019_2024,regime_factorial_weather_calendar,Atlanta,compound,temperature_2m_max,133,32.86315789473684,32.6,32.1,33.4,31.5,36.5,1.0482650662512834
